name,id,base_experience,weight_hg,height_dm,order,game_versions,types,front_default_sprite_url,BMI
Spheal,363,58.0,395,8,484,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,61.718749999999986
Sealeo,364,144.0,876,11,485,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,72.39669421487604
Walrein,365,265.0,1506,14,486,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,76.83673469387753
Clamperl,366,69.0,525,4,487,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,328.12499999999994
Huntail,367,170.0,270,17,488,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,9.342560553633216
Gorebyss,368,170.0,226,18,489,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,6.9753086419753085
Relicanth,369,170.0,234,10,490,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,23.400000000000002
Luvdisc,370,116.0,87,6,491,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,24.166666666666664
Bagon,371,60.0,421,6,492,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,116.94444444444441
Shelgon,372,147.0,1105,11,493,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,91.32231404958677
Salamence,373,300.0,1026,15,494,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dragon', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,45.6
Beldum,374,60.0,952,6,496,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,264.4444444444444
Metang,375,147.0,2025,12,497,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,140.62499999999997
Metagross,376,300.0,5500,16,498,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,214.84374999999997
Regirock,377,290.0,2300,17,500,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,79.58477508650518
Regice,378,290.0,1750,18,501,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,54.01234567901234
Registeel,379,290.0,2050,19,502,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,56.78670360110803
Latias,380,300.0,400,14,503,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dragon', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,20.40816326530612
Latios,381,300.0,600,20,505,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dragon', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,15.0
Kyogre,382,335.0,3520,45,507,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,17.382716049382715
Groudon,383,335.0,9500,35,509,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,77.55102040816327
Rayquaza,384,340.0,2065,70,511,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dragon', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,4.214285714285714
Jirachi,385,300.0,11,3,513,"['ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['steel', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,12.22222222222222
Deoxys-Normal,386,270.0,608,17,514,"['ruby', 'sapphire', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,21.038062283737023
Turtwig,387,64.0,102,4,518,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,63.74999999999999
Grotle,388,142.0,970,11,519,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,80.16528925619834
Torterra,389,236.0,3100,22,520,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['grass', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,64.0495867768595
Chimchar,390,62.0,62,5,521,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,24.8
Monferno,391,142.0,220,9,522,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,27.160493827160494
Infernape,392,240.0,550,12,523,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['fire', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,38.194444444444436
Piplup,393,63.0,52,4,524,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,32.49999999999999
Prinplup,394,142.0,230,8,525,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,35.93749999999999
Empoleon,395,239.0,845,17,526,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,29.23875432525951
Starly,396,49.0,20,3,527,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,22.222222222222218
Staravia,397,119.0,155,6,528,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,43.05555555555554
Staraptor,398,218.0,249,12,529,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,17.291666666666664
Bidoof,399,50.0,200,5,530,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,80.0
Bibarel,400,144.0,315,10,531,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,31.5
Kricketot,401,39.0,22,3,532,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,24.44444444444444
Kricketune,402,134.0,255,10,533,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,25.5
Shinx,403,53.0,95,5,534,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,38.0
Luxio,404,127.0,305,9,535,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,37.654320987654316
Luxray,405,262.0,420,14,536,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,21.428571428571423
Budew,406,56.0,12,2,423,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,30.0
Roserade,407,258.0,145,9,425,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,17.901234567901234
Cranidos,408,70.0,315,9,537,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,38.888888888888886
Rampardos,409,173.0,1025,16,538,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,40.03906249999999
Shieldon,410,70.0,570,5,539,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,228.0
Bastiodon,411,173.0,1495,13,540,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,88.46153846153845
Burmy,412,45.0,34,2,541,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,84.99999999999999
Wormadam-Plant,413,148.0,65,5,542,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,26.0
Mothim,414,148.0,233,9,545,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,28.76543209876543
Combee,415,49.0,55,3,546,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,61.11111111111109
Vespiquen,416,166.0,385,12,547,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,26.736111111111104
Pachirisu,417,142.0,39,4,548,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,24.374999999999996
Buizel,418,66.0,295,7,549,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,60.20408163265305
Floatzel,419,173.0,335,11,550,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,27.685950413223136
Cherubi,420,55.0,33,4,551,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,20.624999999999996
Cherrim,421,158.0,93,5,552,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,37.2
Shellos,422,65.0,63,3,553,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,69.99999999999999
Gastrodon,423,166.0,299,9,554,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,36.91358024691358
Ambipom,424,169.0,203,12,286,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,14.09722222222222
Drifloon,425,70.0,12,4,555,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ghost', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,7.5
Drifblim,426,174.0,150,12,556,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ghost', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,10.416666666666664
Buneary,427,70.0,55,4,557,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,34.37499999999999
Lopunny,428,168.0,333,12,558,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,23.124999999999996
Mismagius,429,173.0,44,9,296,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,5.432098765432099
Honchkrow,430,177.0,273,9,294,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['dark', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,33.7037037037037
Glameow,431,62.0,39,5,560,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,15.600000000000001
Purugly,432,158.0,438,10,561,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,43.800000000000004
Chingling,433,57.0,6,2,476,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,15.0
Stunky,434,66.0,192,4,562,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['poison', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,120.0
Skuntank,435,168.0,380,10,563,"['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['poison', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,38.0
